%       time         npart          tres             T             Z            N2            CO    A1CH3-C7H9        BIOOIL           rho
 5.02500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78406E-02   8.24191E-01   1.47968E-01   6.09210E-01
 5.03000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78458E-02   8.24345E-01   1.47809E-01   6.09455E-01
 5.03500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78510E-02   8.24499E-01   1.47650E-01   6.09701E-01
 5.04000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78562E-02   8.24653E-01   1.47491E-01   6.09946E-01
 5.04500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78614E-02   8.24807E-01   1.47332E-01   6.10191E-01
 5.05000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78666E-02   8.24960E-01   1.47174E-01   6.10436E-01
 5.05500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78717E-02   8.25113E-01   1.47015E-01   6.10681E-01
 5.06000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78769E-02   8.25266E-01   1.46858E-01   6.10925E-01
 5.06500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78820E-02   8.25418E-01   1.46700E-01   6.11170E-01
 5.07000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78872E-02   8.25570E-01   1.46543E-01   6.11414E-01
 5.07500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78923E-02   8.25722E-01   1.46385E-01   6.11658E-01
 5.08000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.78974E-02   8.25874E-01   1.46229E-01   6.11901E-01
 5.08500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79026E-02   8.26025E-01   1.46072E-01   6.12145E-01
 5.09000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79077E-02   8.26177E-01   1.45916E-01   6.12388E-01
 5.09500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79128E-02   8.26328E-01   1.45760E-01   6.12631E-01
 5.10000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79179E-02   8.26478E-01   1.45604E-01   6.12874E-01
 5.10500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79229E-02   8.26629E-01   1.45448E-01   6.13116E-01
 5.11000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79280E-02   8.26779E-01   1.45293E-01   6.13359E-01
 5.11500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79331E-02   8.26929E-01   1.45138E-01   6.13601E-01
 5.12000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79381E-02   8.27079E-01   1.44983E-01   6.13843E-01
 5.12500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79432E-02   8.27228E-01   1.44828E-01   6.14085E-01
 5.13000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79482E-02   8.27378E-01   1.44674E-01   6.14327E-01
 5.13500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79533E-02   8.27527E-01   1.44520E-01   6.14568E-01
 5.14000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79583E-02   8.27675E-01   1.44366E-01   6.14809E-01
 5.14500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79633E-02   8.27824E-01   1.44213E-01   6.15050E-01
 5.15000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79683E-02   8.27972E-01   1.44059E-01   6.15291E-01
 5.15500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79733E-02   8.28120E-01   1.43906E-01   6.15531E-01
 5.16000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79783E-02   8.28268E-01   1.43754E-01   6.15772E-01
 5.16500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79833E-02   8.28416E-01   1.43601E-01   6.16012E-01
 5.17000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79883E-02   8.28563E-01   1.43449E-01   6.16252E-01
 5.17500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79932E-02   8.28710E-01   1.43297E-01   6.16492E-01
 5.18000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.79982E-02   8.28857E-01   1.43145E-01   6.16731E-01
 5.18500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80032E-02   8.29004E-01   1.42993E-01   6.16971E-01
 5.19000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80081E-02   8.29150E-01   1.42842E-01   6.17210E-01
 5.19500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80130E-02   8.29296E-01   1.42691E-01   6.17449E-01
 5.20000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80180E-02   8.29442E-01   1.42540E-01   6.17688E-01
 5.20500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80229E-02   8.29588E-01   1.42389E-01   6.17926E-01
 5.21000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80278E-02   8.29733E-01   1.42239E-01   6.18165E-01
 5.21500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80327E-02   8.29878E-01   1.42089E-01   6.18403E-01
 5.22000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80376E-02   8.30023E-01   1.41939E-01   6.18641E-01
 5.22500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80425E-02   8.30168E-01   1.41790E-01   6.18878E-01
 5.23000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80474E-02   8.30313E-01   1.41640E-01   6.19116E-01
 5.23500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80523E-02   8.30457E-01   1.41491E-01   6.19353E-01
 5.24000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80571E-02   8.30601E-01   1.41342E-01   6.19591E-01
 5.24500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80620E-02   8.30745E-01   1.41193E-01   6.19827E-01
 5.25000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80668E-02   8.30888E-01   1.41045E-01   6.20064E-01
 5.25500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80717E-02   8.31032E-01   1.40897E-01   6.20301E-01
 5.26000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80765E-02   8.31175E-01   1.40749E-01   6.20537E-01
 5.26500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80813E-02   8.31318E-01   1.40601E-01   6.20773E-01
 5.27000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80861E-02   8.31460E-01   1.40454E-01   6.21009E-01
 5.27500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80910E-02   8.31603E-01   1.40306E-01   6.21245E-01
 5.28000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.80958E-02   8.31745E-01   1.40159E-01   6.21481E-01
 5.28500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81006E-02   8.31887E-01   1.40013E-01   6.21716E-01
 5.29000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81053E-02   8.32029E-01   1.39866E-01   6.21951E-01
 5.29500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81101E-02   8.32170E-01   1.39720E-01   6.22186E-01
 5.30000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81149E-02   8.32311E-01   1.39574E-01   6.22421E-01
 5.30500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81197E-02   8.32452E-01   1.39428E-01   6.22656E-01
 5.31000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81244E-02   8.32593E-01   1.39282E-01   6.22890E-01
 5.31500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81292E-02   8.32734E-01   1.39137E-01   6.23124E-01
 5.32000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81339E-02   8.32874E-01   1.38992E-01   6.23358E-01
 5.32500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81387E-02   8.33015E-01   1.38847E-01   6.23592E-01
 5.33000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81434E-02   8.33155E-01   1.38702E-01   6.23826E-01
 5.33500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81481E-02   8.33294E-01   1.38558E-01   6.24059E-01
 5.34000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81528E-02   8.33434E-01   1.38413E-01   6.24292E-01
 5.34500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81575E-02   8.33573E-01   1.38269E-01   6.24525E-01
 5.35000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81622E-02   8.33712E-01   1.38126E-01   6.24758E-01
 5.35500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81669E-02   8.33851E-01   1.37982E-01   6.24991E-01
 5.36000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81716E-02   8.33990E-01   1.37839E-01   6.25223E-01
 5.36500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81763E-02   8.34128E-01   1.37696E-01   6.25455E-01
 5.37000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81809E-02   8.34266E-01   1.37553E-01   6.25688E-01
 5.37500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81856E-02   8.34404E-01   1.37410E-01   6.25919E-01
 5.38000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81902E-02   8.34542E-01   1.37268E-01   6.26151E-01
 5.38500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81949E-02   8.34680E-01   1.37126E-01   6.26383E-01
 5.39000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.81995E-02   8.34817E-01   1.36984E-01   6.26614E-01
 5.39500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82042E-02   8.34954E-01   1.36842E-01   6.26845E-01
 5.40000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82088E-02   8.35091E-01   1.36700E-01   6.27076E-01
 5.40500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82134E-02   8.35228E-01   1.36559E-01   6.27307E-01
 5.41000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82180E-02   8.35364E-01   1.36418E-01   6.27537E-01
 5.41500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82226E-02   8.35500E-01   1.36277E-01   6.27767E-01
 5.42000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82272E-02   8.35636E-01   1.36136E-01   6.27998E-01
 5.42500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82318E-02   8.35772E-01   1.35996E-01   6.28227E-01
 5.43000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82364E-02   8.35908E-01   1.35856E-01   6.28457E-01
 5.43500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82410E-02   8.36043E-01   1.35716E-01   6.28687E-01
 5.44000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82455E-02   8.36178E-01   1.35576E-01   6.28916E-01
 5.44500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82501E-02   8.36313E-01   1.35436E-01   6.29145E-01
 5.45000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82546E-02   8.36448E-01   1.35297E-01   6.29374E-01
 5.45500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82592E-02   8.36583E-01   1.35158E-01   6.29603E-01
 5.46000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82637E-02   8.36717E-01   1.35019E-01   6.29832E-01
 5.46500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82683E-02   8.36851E-01   1.34880E-01   6.30060E-01
 5.47000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82728E-02   8.36985E-01   1.34742E-01   6.30288E-01
 5.47500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82773E-02   8.37119E-01   1.34604E-01   6.30516E-01
 5.48000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82818E-02   8.37253E-01   1.34466E-01   6.30744E-01
 5.48500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82863E-02   8.37386E-01   1.34328E-01   6.30972E-01
 5.49000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82908E-02   8.37519E-01   1.34190E-01   6.31199E-01
 5.49500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82953E-02   8.37652E-01   1.34053E-01   6.31427E-01
 5.50000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.82998E-02   8.37785E-01   1.33916E-01   6.31654E-01
 5.50500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83043E-02   8.37917E-01   1.33779E-01   6.31881E-01
 5.51000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83087E-02   8.38049E-01   1.33642E-01   6.32107E-01
 5.51500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83132E-02   8.38181E-01   1.33505E-01   6.32334E-01
 5.52000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83176E-02   8.38313E-01   1.33369E-01   6.32560E-01
 5.52500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83221E-02   8.38445E-01   1.33233E-01   6.32786E-01
 5.53000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83265E-02   8.38576E-01   1.33097E-01   6.33012E-01
 5.53500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83310E-02   8.38708E-01   1.32961E-01   6.33238E-01
 5.54000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83354E-02   8.38839E-01   1.32826E-01   6.33464E-01
 5.54500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83398E-02   8.38970E-01   1.32690E-01   6.33689E-01
 5.55000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83442E-02   8.39100E-01   1.32555E-01   6.33914E-01
 5.55500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83486E-02   8.39231E-01   1.32421E-01   6.34139E-01
 5.56000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83530E-02   8.39361E-01   1.32286E-01   6.34364E-01
 5.56500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83574E-02   8.39491E-01   1.32151E-01   6.34589E-01
 5.57000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83618E-02   8.39621E-01   1.32017E-01   6.34813E-01
 5.57500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83662E-02   8.39751E-01   1.31883E-01   6.35038E-01
 5.58000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83706E-02   8.39880E-01   1.31749E-01   6.35262E-01
 5.58500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83749E-02   8.40009E-01   1.31616E-01   6.35486E-01
 5.59000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83793E-02   8.40139E-01   1.31482E-01   6.35709E-01
 5.59500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83836E-02   8.40267E-01   1.31349E-01   6.35933E-01
 5.60000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83880E-02   8.40396E-01   1.31216E-01   6.36156E-01
 5.60500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83923E-02   8.40525E-01   1.31083E-01   6.36380E-01
 5.61000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.83967E-02   8.40653E-01   1.30950E-01   6.36603E-01
 5.61500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84010E-02   8.40781E-01   1.30818E-01   6.36825E-01
 5.62000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84053E-02   8.40909E-01   1.30686E-01   6.37048E-01
 5.62500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84096E-02   8.41037E-01   1.30554E-01   6.37271E-01
 5.63000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84139E-02   8.41164E-01   1.30422E-01   6.37493E-01
 5.63500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84182E-02   8.41291E-01   1.30290E-01   6.37715E-01
 5.64000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84225E-02   8.41419E-01   1.30159E-01   6.37937E-01
 5.64500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84268E-02   8.41546E-01   1.30028E-01   6.38159E-01
 5.65000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84311E-02   8.41672E-01   1.29897E-01   6.38380E-01
 5.65500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84354E-02   8.41799E-01   1.29766E-01   6.38601E-01
 5.66000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84396E-02   8.41925E-01   1.29635E-01   6.38823E-01
 5.66500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84439E-02   8.42051E-01   1.29505E-01   6.39044E-01
 5.67000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84482E-02   8.42177E-01   1.29375E-01   6.39264E-01
 5.67500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84524E-02   8.42303E-01   1.29245E-01   6.39485E-01
 5.68000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84567E-02   8.42429E-01   1.29115E-01   6.39705E-01
 5.68500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84609E-02   8.42554E-01   1.28985E-01   6.39926E-01
 5.69000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84651E-02   8.42679E-01   1.28856E-01   6.40146E-01
 5.69500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84693E-02   8.42804E-01   1.28726E-01   6.40366E-01
 5.70000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84736E-02   8.42929E-01   1.28597E-01   6.40585E-01
 5.70500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84778E-02   8.43054E-01   1.28468E-01   6.40805E-01
 5.71000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84820E-02   8.43178E-01   1.28340E-01   6.41024E-01
 5.71500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84862E-02   8.43303E-01   1.28211E-01   6.41244E-01
 5.72000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84904E-02   8.43427E-01   1.28083E-01   6.41463E-01
 5.72500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84945E-02   8.43551E-01   1.27955E-01   6.41681E-01
 5.73000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.84987E-02   8.43674E-01   1.27827E-01   6.41900E-01
 5.73500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85029E-02   8.43798E-01   1.27699E-01   6.42119E-01
 5.74000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85071E-02   8.43921E-01   1.27572E-01   6.42337E-01
 5.74500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85112E-02   8.44044E-01   1.27444E-01   6.42555E-01
 5.75000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85154E-02   8.44167E-01   1.27317E-01   6.42773E-01
 5.75500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85195E-02   8.44290E-01   1.27190E-01   6.42991E-01
 5.76000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85237E-02   8.44413E-01   1.27064E-01   6.43208E-01
 5.76500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85278E-02   8.44535E-01   1.26937E-01   6.43426E-01
 5.77000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85319E-02   8.44657E-01   1.26811E-01   6.43643E-01
 5.77500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85361E-02   8.44779E-01   1.26684E-01   6.43860E-01
 5.78000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85402E-02   8.44901E-01   1.26558E-01   6.44077E-01
 5.78500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85443E-02   8.45023E-01   1.26433E-01   6.44293E-01
 5.79000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85484E-02   8.45145E-01   1.26307E-01   6.44510E-01
 5.79500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85525E-02   8.45266E-01   1.26182E-01   6.44726E-01
 5.80000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85566E-02   8.45387E-01   1.26056E-01   6.44942E-01
 5.80500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85607E-02   8.45508E-01   1.25931E-01   6.45158E-01
 5.81000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85648E-02   8.45629E-01   1.25806E-01   6.45374E-01
 5.81500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85688E-02   8.45749E-01   1.25682E-01   6.45590E-01
 5.82000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85729E-02   8.45870E-01   1.25557E-01   6.45805E-01
 5.82500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85770E-02   8.45990E-01   1.25433E-01   6.46021E-01
 5.83000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85810E-02   8.46110E-01   1.25309E-01   6.46236E-01
 5.83500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85851E-02   8.46230E-01   1.25185E-01   6.46451E-01
 5.84000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85891E-02   8.46350E-01   1.25061E-01   6.46665E-01
 5.84500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85931E-02   8.46469E-01   1.24937E-01   6.46880E-01
 5.85000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.85972E-02   8.46589E-01   1.24814E-01   6.47094E-01
 5.85500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86012E-02   8.46708E-01   1.24691E-01   6.47309E-01
 5.86000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86052E-02   8.46827E-01   1.24568E-01   6.47523E-01
 5.86500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86092E-02   8.46946E-01   1.24445E-01   6.47737E-01
 5.87000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86133E-02   8.47065E-01   1.24322E-01   6.47950E-01
 5.87500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86173E-02   8.47183E-01   1.24200E-01   6.48164E-01
 5.88000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86213E-02   8.47301E-01   1.24077E-01   6.48377E-01
 5.88500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86252E-02   8.47420E-01   1.23955E-01   6.48590E-01
 5.89000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86292E-02   8.47538E-01   1.23833E-01   6.48803E-01
 5.89500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86332E-02   8.47655E-01   1.23711E-01   6.49016E-01
 5.90000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86372E-02   8.47773E-01   1.23590E-01   6.49229E-01
 5.90500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86411E-02   8.47890E-01   1.23468E-01   6.49442E-01
 5.91000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86451E-02   8.48008E-01   1.23347E-01   6.49654E-01
 5.91500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86491E-02   8.48125E-01   1.23226E-01   6.49866E-01
 5.92000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86530E-02   8.48242E-01   1.23105E-01   6.50078E-01
 5.92500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86570E-02   8.48359E-01   1.22984E-01   6.50290E-01
 5.93000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86609E-02   8.48475E-01   1.22864E-01   6.50501E-01
 5.93500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86648E-02   8.48592E-01   1.22744E-01   6.50713E-01
 5.94000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86688E-02   8.48708E-01   1.22623E-01   6.50924E-01
 5.94500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86727E-02   8.48824E-01   1.22503E-01   6.51135E-01
 5.95000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.86766E-02   8.48940E-01   1.22383E-01   6.51346E-01
